pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
1558,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1557,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1556,nathansobo,Employees,nathansobo,Employees,Yes
1555,probablycorey,Employees,probablycorey,Employees,Yes
1554,probablycorey,Employees,probablycorey,Employees,Yes
1553,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1552,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1551,nathansobo,Employees,nathansobo,Employees,Yes
1550,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1549,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1547,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1545,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1544,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1543,zcbenz,Employees,probablycorey,Employees,No
1542,zcbenz,Employees,zcbenz,Employees,Yes
1539,probablycorey,Employees,probablycorey,Employees,Yes
1536,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1534,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1532,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1529,zcbenz,Employees,zcbenz,Employees,Yes
1528,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1527,probablycorey,Employees,probablycorey,Employees,Yes
1526,kevinsawicki,Employees,probablycorey,Employees,No
1524,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1523,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1520,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1519,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1518,probablycorey,Employees,probablycorey,Employees,Yes
1517,kevinsawicki,Employees,kevinsawicki,Employees,Yes
